,Mob dist,Thresh,Anomaly
2004-02-12 11:02:39,1.6670019566427599,3.8120454918056756,False
2004-02-12 11:12:39,1.6994150233677567,3.8120454918056756,False
2004-02-12 11:22:39,2.671968366141544,3.8120454918056756,False
2004-02-12 11:32:39,1.4246173832151356,3.8120454918056756,False
2004-02-12 11:42:39,1.6246007732281393,3.8120454918056756,False
2004-02-12 11:52:39,2.644238311463405,3.8120454918056756,False
2004-02-12 12:02:39,1.987715012280342,3.8120454918056756,False
2004-02-12 12:12:39,1.7865363354693842,3.8120454918056756,False
2004-02-12 12:22:39,1.3190398892542277,3.8120454918056756,False
2004-02-12 12:32:39,1.5025853426649873,3.8120454918056756,False
2004-02-12 12:42:39,1.4967480669610609,3.8120454918056756,False
2004-02-12 12:52:39,1.0501458254233993,3.8120454918056756,False
2004-02-12 13:02:39,1.042381728860956,3.8120454918056756,False
2004-02-12 13:12:39,1.918214134667072,3.8120454918056756,False
2004-02-12 13:22:39,1.59238866425052,3.8120454918056756,False
2004-02-12 13:32:39,1.105695477494019,3.8120454918056756,False
2004-02-12 13:42:39,1.7980886341652853,3.8120454918056756,False
2004-02-12 13:52:39,1.2962665017868675,3.8120454918056756,False
2004-02-12 14:02:39,2.282080985429622,3.8120454918056756,False
2004-02-12 14:12:39,2.429451186371045,3.8120454918056756,False
2004-02-12 14:22:39,2.3042084460849144,3.8120454918056756,False
2004-02-12 14:32:39,2.4630265822981463,3.8120454918056756,False
2004-02-12 14:42:39,1.4119732700888399,3.8120454918056756,False
2004-02-12 14:52:39,0.9889674764199757,3.8120454918056756,False
2004-02-12 15:02:39,1.1847167931001577,3.8120454918056756,False
2004-02-12 15:12:39,1.9672665200487598,3.8120454918056756,False
2004-02-12 15:22:39,1.0146401083043755,3.8120454918056756,False
2004-02-12 15:32:39,2.110816274319459,3.8120454918056756,False
2004-02-12 15:42:39,2.3064880964530166,3.8120454918056756,False
2004-02-12 15:52:39,0.09776187292452103,3.8120454918056756,False
2004-02-12 16:02:39,1.8046076338833705,3.8120454918056756,False
2004-02-12 16:12:39,2.048189314908149,3.8120454918056756,False
2004-02-12 16:22:39,0.4542799194651575,3.8120454918056756,False
2004-02-12 16:32:39,0.8663650298490805,3.8120454918056756,False
2004-02-12 16:42:39,2.088459661841945,3.8120454918056756,False
2004-02-12 16:52:39,1.1640335682051257,3.8120454918056756,False
2004-02-12 17:02:39,1.9427786270274325,3.8120454918056756,False
2004-02-12 17:12:39,1.710136531671114,3.8120454918056756,False
2004-02-12 17:22:39,1.0973578432208435,3.8120454918056756,False
2004-02-12 17:32:39,0.7188786998102653,3.8120454918056756,False
2004-02-12 17:42:39,0.520587788604994,3.8120454918056756,False
2004-02-12 17:52:39,1.3241303007944043,3.8120454918056756,False
2004-02-12 18:02:39,0.10921512111237304,3.8120454918056756,False
2004-02-12 18:12:39,1.74480312019446,3.8120454918056756,False
2004-02-12 18:22:39,1.1275735717191824,3.8120454918056756,False
2004-02-12 18:32:39,1.485714258055085,3.8120454918056756,False
2004-02-12 18:42:39,0.7859558847417342,3.8120454918056756,False
2004-02-12 18:52:39,1.3026832765506566,3.8120454918056756,False
2004-02-12 19:02:39,1.4201065609023833,3.8120454918056756,False
2004-02-12 19:12:39,1.097951579620246,3.8120454918056756,False
2004-02-12 19:22:39,2.4330832484959877,3.8120454918056756,False
2004-02-12 19:32:39,0.9600509014773746,3.8120454918056756,False
2004-02-12 19:42:39,1.3664106111390846,3.8120454918056756,False
2004-02-12 19:52:39,0.43190117937609257,3.8120454918056756,False
2004-02-12 20:02:39,1.668109604772092,3.8120454918056756,False
2004-02-12 20:12:39,2.2443457981164108,3.8120454918056756,False
2004-02-12 20:22:39,2.2009456514469807,3.8120454918056756,False
2004-02-12 20:32:39,1.174374270689167,3.8120454918056756,False
2004-02-12 20:42:39,1.7322839941728962,3.8120454918056756,False
2004-02-12 20:52:39,2.057420445963099,3.8120454918056756,False
2004-02-12 21:02:39,0.9077194476396971,3.8120454918056756,False
2004-02-12 21:12:39,0.5795473982128558,3.8120454918056756,False
2004-02-12 21:22:39,0.8081856307401654,3.8120454918056756,False
2004-02-12 21:32:39,1.11583000849279,3.8120454918056756,False
2004-02-12 21:42:39,0.7870648221883783,3.8120454918056756,False
2004-02-12 21:52:39,1.582142361944099,3.8120454918056756,False
2004-02-12 22:02:39,0.5232440439228337,3.8120454918056756,False
2004-02-12 22:12:39,1.0093038414709063,3.8120454918056756,False
2004-02-12 22:22:39,0.8078670114441964,3.8120454918056756,False
2004-02-12 22:32:39,1.5686468788076047,3.8120454918056756,False
2004-02-12 22:42:39,1.6567717454320736,3.8120454918056756,False
2004-02-12 22:52:39,1.8587297122801405,3.8120454918056756,False
2004-02-12 23:02:39,1.229638321620345,3.8120454918056756,False
2004-02-12 23:12:39,0.35641792808155226,3.8120454918056756,False
2004-02-12 23:22:39,0.8049033352040028,3.8120454918056756,False
2004-02-12 23:32:39,1.6501900055433059,3.8120454918056756,False
2004-02-12 23:42:39,1.1100369683288978,3.8120454918056756,False
2004-02-12 23:52:39,1.7976963476466843,3.8120454918056756,False
2004-02-13 00:02:39,1.3189178376683626,3.8120454918056756,False
2004-02-13 00:12:39,0.05694690834855881,3.8120454918056756,False
2004-02-13 00:22:39,1.4953580879097792,3.8120454918056756,False
2004-02-13 00:32:39,0.36230517391110967,3.8120454918056756,False
2004-02-13 00:42:39,1.2222490046039973,3.8120454918056756,False
2004-02-13 00:52:39,1.0201140995228373,3.8120454918056756,False
2004-02-13 01:02:39,1.8808733127191526,3.8120454918056756,False
2004-02-13 01:12:39,1.3247307127790475,3.8120454918056756,False
2004-02-13 01:22:39,1.3261661446608402,3.8120454918056756,False
2004-02-13 01:32:39,1.111719043361864,3.8120454918056756,False
2004-02-13 01:42:39,0.19376562052882615,3.8120454918056756,False
2004-02-13 01:52:39,1.6504398516549177,3.8120454918056756,False
2004-02-13 02:02:39,1.2932745776923738,3.8120454918056756,False
2004-02-13 02:12:39,1.0164062448835167,3.8120454918056756,False
2004-02-13 02:22:39,0.3661257716636041,3.8120454918056756,False
2004-02-13 02:32:39,0.9402193981112794,3.8120454918056756,False
2004-02-13 02:42:39,1.042790070239915,3.8120454918056756,False
2004-02-13 02:52:39,1.938883302785086,3.8120454918056756,False
2004-02-13 03:02:39,0.9695683281490193,3.8120454918056756,False
2004-02-13 03:12:39,0.18626583371269512,3.8120454918056756,False
2004-02-13 03:22:39,0.9625044816791691,3.8120454918056756,False
2004-02-13 03:32:39,0.2926494575701354,3.8120454918056756,False
2004-02-13 03:42:39,1.0344563380074523,3.8120454918056756,False
2004-02-13 03:52:39,0.878241172429311,3.8120454918056756,False
2004-02-13 04:02:39,1.291051195774594,3.8120454918056756,False
2004-02-13 04:12:39,0.6510828178047424,3.8120454918056756,False
2004-02-13 04:22:39,0.9711208532783362,3.8120454918056756,False
2004-02-13 04:32:39,0.97339208470016,3.8120454918056756,False
2004-02-13 04:42:39,1.5769094296369692,3.8120454918056756,False
2004-02-13 04:52:39,0.6031721289126852,3.8120454918056756,False
2004-02-13 05:02:39,1.3559533342268795,3.8120454918056756,False
2004-02-13 05:12:39,1.8087634945897768,3.8120454918056756,False
2004-02-13 05:22:39,0.7543722839838689,3.8120454918056756,False
2004-02-13 05:32:39,0.8571787106898932,3.8120454918056756,False
2004-02-13 05:42:39,1.0154629533773907,3.8120454918056756,False
2004-02-13 05:52:39,1.2488490923215247,3.8120454918056756,False
2004-02-13 06:02:39,0.8156462320019463,3.8120454918056756,False
